iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts
1219,2,0.0001,0.0001,joint_error_budget,0.0003514765801724664,False,True,True,0.0001,0.0001,0.0001,0.0001757382900862332,0.00017573832030952165,0.0001757382900862332,0.25,0.5,True,core_point,True,1218,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.7238377366478614e-10,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.74272421037,0.7124336999841034,116799.74272421037,116799.74272421037,116840.80223247137,116840.80223247137,0.0003514141248303021,0.0003514141248303021,0.007297332282178104,0.0,574.913575500017,-7.953367477176653,1.719789456176143e-07,116799.74272421037,32185.437592856408,32185.437592856408,84614.30513135398,32227.839885240464,32227.839885240464,32227.839885240464,32227.839885240464,optimal,optimal,0.0,0.0,32227.839885240464,32227.839885240464,True,0.0001757382900862332,0.0,optimal,32227.839885240464,32227.839885240464,0.11294920020736754,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32227.83988524048,42.40229238407119,42.40229238407119,0.001315703830447859,[],0.0,0,0,0.7268835863750781,False,,scenario_enumeration,1.7238377366478614e-10,0,0.0,0.23678240345218662,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1219,0,1,1,0,False,,1219
1220,2,0.0001,0.0001,joint_error_budget,0.0003514141248303021,False,True,True,0.0001,0.0001,0.0001,0.00017570706241515105,0.0001757382900862332,0.00017570706241515105,0.25,0.5,True,core_point,True,1219,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,6.2577649192977e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.74272707637,0.7747341000940651,116799.74272707637,116799.74272707637,116840.80223247137,116840.80223247137,0.0003514141003012023,0.0003514141003012023,2.8659997042268515e-06,0.0,575.8249476999044,-7.953545187144602,0.00017770996794853961,116799.74272707637,32185.437595722393,32185.437595722393,84614.30513135399,32227.837643785868,32227.837643785868,32227.837643785868,32227.837643785868,optimal,optimal,0.0,0.0,32227.837643785868,32227.837643785868,True,0.00017570706241515105,0.0,optimal,32227.837643785868,32227.837643785868,0.1317696999758482,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32227.837643785868,42.40004806347497,42.40004806347497,0.0013156342827627002,[],0.0,0,0,0.7270785227177493,False,,scenario_enumeration,6.264968133202288e-08,0,0.0,0.23663647133081195,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1220,0,1,1,0,False,,1220
1221,2,0.0001,0.0001,joint_error_budget,0.0003514141003012023,False,True,True,0.0001,0.0001,0.0001,0.00017570705015060114,0.00017570706241515105,0.00017570705015060114,0.25,0.5,True,core_point,True,1220,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,6.26021869141908e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.74418186833,0.7406850000843406,116799.74418186833,116799.74418186833,116840.69027821024,116840.69027821024,0.00035044380724227506,0.00035044380724227506,0.0014547919563483447,0.11195426112681162,576.6902081998996,-7.953545256945725,6.980112333216667e-08,116799.74418186842,32185.439050514375,32185.439050514375,84614.30513135403,32226.385146856213,32226.385146856213,32226.385146856213,32226.385146856213,optimal,optimal,0.0,0.0,32226.385146856213,32226.385146856213,True,0.00017570705015060114,0.0,optimal,32226.385146856213,32226.385146856213,0.12244020006619394,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32226.38514685625,40.94609634187509,40.94609634187509,0.0012705767697891945,[],0.0,0,0,0.7272719266188753,False,,scenario_enumeration,6.26021869141908e-08,0,0.0,0.2364937281401394,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1221,0,1,1,0,False,,1221
1222,2,0.0001,0.0001,joint_error_budget,0.00035044380724227506,False,True,True,0.0001,0.0001,0.0001,0.00017522190362113753,0.00017570705015060114,0.00017522190362113753,0.25,0.5,True,core_point,True,1221,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,7.501774020261773e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.7441872664,0.7436635000631213,116799.7441872664,116799.7441872664,116840.66551645267,116840.66551645267,0.0003502319077471071,0.0003502319077471071,5.398076609708369e-06,0.02476175756601151,577.5610203000251,-7.956310186047877,0.0027649291021517117,116799.7441872664,32185.439055912415,32185.439055912415,84614.305131354,32226.36038509867,32226.36038509867,32226.36038509867,32226.36038509867,optimal,optimal,0.0,0.0,32226.36038509867,32226.36038509867,True,0.00017522190362113753,0.0,optimal,32226.36038509867,32226.36038509867,0.12464349996298552,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32226.3603850987,40.9213291862834,40.9213291862834,0.0012698092088986013,[],0.0,0,0,0.7274630311506127,False,,scenario_enumeration,7.505762399982291e-08,0,0.0,0.23635297967667387,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1222,0,1,1,0,False,,1222
1223,2,0.0001,0.0001,joint_error_budget,0.0003502319077471071,False,True,True,0.0001,0.0001,0.0001,0.00017511595387355354,0.00017522190362113753,0.00017511595387355354,0.25,0.5,True,core_point,True,1222,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,7.500348888431425e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.76101022036,0.7485930998809636,116799.76101022036,116799.76101022036,116840.66551645267,116840.66551645267,0.0003500879257363791,0.0003500879257363791,0.016822953955852427,0.0,578.4242518998217,-7.956915029335849,0.0006048432879714998,116799.76101022036,32185.45587886631,32185.45587886631,84614.30513135405,32241.553811837228,32241.553811837228,32241.553811837228,32241.553811837228,optimal,optimal,0.0,0.0,32241.553811837228,32241.553811837228,True,0.00017511595387355354,0.0,optimal,32241.553811837228,32241.553811837228,0.10719059989787638,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32241.55381183722,56.09793297091164,56.09793297091164,0.0017399264718537153,[],0.0,0,0,0.7276714496651238,False,,scenario_enumeration,7.506395670970274e-08,0,0.0,0.236185503984861,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1223,0,1,1,0,False,,1223
1224,2,0.0001,0.0001,joint_error_budget,0.0003500879257363791,False,True,True,0.0001,0.0001,0.0001,0.00017504396286818956,0.00017511595387355354,0.00017504396286818956,0.25,0.5,True,core_point,True,1223,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.5655862503789388e-07,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.761018995,0.7104919999837875,116799.761018995,116799.761018995,116840.66551645267,116840.66551645267,0.0003500878506371423,0.0003500878506371423,8.7746448116377e-06,0.0,579.2833469000179,-7.957326218640714,0.0004111893048649689,116799.761018995,32185.45588764102,32185.45588764102,84614.30513135398,32241.555852963593,32241.555852963593,32241.555852963593,32241.555852963593,optimal,optimal,0.0,0.0,32241.555852963593,32241.555852963593,True,0.00017504396286818956,0.0,optimal,32241.555852963593,32241.555852963593,0.14608690002933145,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32241.55585296359,56.099965322569915,56.099965322569915,0.00173998939686446,[],0.0,0,0,0.727818894833823,False,,scenario_enumeration,2.1903591282566223e-07,0,0.0,0.2360874611409471,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1224,0,1,1,0,False,,1224
1225,2,0.0001,0.0001,joint_error_budget,0.0003500878506371423,False,True,True,0.0001,0.0001,0.0001,0.00017504392531857114,0.00017504396286818956,0.00017504392531857114,0.25,0.5,True,core_point,True,1224,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.5660921284459926e-07,0,,0.0,,False,,0,,False,,,,False,3.9868342445018866e-15,3.9868342445018866e-15,2,116799.76110115834,0.7997527997940779,116799.76110115834,116799.76110115834,116840.66551645267,116840.66551645267,0.00035008714742881163,0.00035008714742881163,8.216332935262471e-05,0.0,580.208296299912,-7.957326433156095,2.145153813202818e-07,116799.7611011588,32185.455969804334,32185.455969804334,84614.30513135447,32241.554488869107,32241.554488869107,32241.554488869107,32241.554488869107,optimal,optimal,0.0,0.0,32241.554488869107,32241.554488869107,True,0.00017504392531857114,0.0,optimal,32241.554488869107,32241.554488869107,0.12305840011686087,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32241.554488869122,56.09851906478798,56.09851906478798,0.0017399446135314316,[],0.0,0,0,0.7280370100936291,False,,scenario_enumeration,1.5663375056350573e-07,0,0.0,0.23592319091281452,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1225,0,1,1,0,False,,1225
1226,2,0.0001,0.0001,joint_error_budget,0.00035008714742881163,False,True,True,0.0001,0.0001,0.0001,0.00017504357371440581,0.00017504392531857114,0.00017504357371440581,0.25,0.5,True,core_point,True,1225,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.4485723127441057e-07,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.76110997795,0.7169047000352293,116799.76110997795,116799.76110997795,116840.66551645267,116840.66551645267,0.0003500870719447309,0.0003500870719447309,8.819610229693353e-06,0.0,581.0450950998347,-7.957328441820593,2.008664498416912e-06,116799.76110997795,32185.455978623977,32185.455978623977,84614.30513135396,32237.389181092585,32237.389181092585,32237.389181092585,32237.389181092585,optimal,optimal,0.00013034015112867696,0.00013034015112867696,32237.389181092585,32241.591007270443,True,0.00017504357371440581,0.00013034015112867696,optimal,32237.389181092585,32241.591007270443,0.11795489978976548,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32237.389181092585,51.933202468608215,51.933202468608215,0.0016109617989495048,[],0.0,0,0,0.7282222987131796,False,,scenario_enumeration,1.573126673355201e-07,0,0.0,0.2357864067838676,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1226,0,1,1,0,False,,1226
1227,2,0.0001,0.0001,joint_error_budget,0.0003500870719447309,False,True,True,0.0001,0.0001,0.0001,0.00017504353597236545,0.00017504357371440581,0.00017504353597236545,0.25,0.5,True,core_point,True,1226,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.4488652527561302e-07,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.76204438152,0.7123547999653965,116799.76204438152,116799.76204438152,116840.66551645267,116840.66551645267,0.0003500790746984405,0.0003500790746984405,0.0009344035788672045,0.0,581.8857793000061,-7.957328657435732,2.15615138702068e-07,116799.76204438152,32185.456913027534,32185.456913027534,84614.305131354,32237.200893196255,32237.200893196255,32237.200893196255,32237.200893196255,optimal,optimal,0.00016043843218727243,0.00016043843218727243,32237.200893196255,32242.372979165666,True,0.00017504353597236545,0.00016043843218727243,optimal,32237.200893196255,32242.372979165666,0.12374099995940924,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32237.20089319625,51.74398016871419,51.74398016871419,0.0016051015204497764,[],0.0,0,0,0.7283944837994906,False,,scenario_enumeration,1.4493274177946892e-07,0,0.0,0.23565845195986665,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1227,0,1,1,0,False,,1227
1228,2,0.0001,0.0001,joint_error_budget,0.0003500790746984405,False,True,True,0.0001,0.0001,0.0001,0.00017503953734922026,0.00017504353597236545,0.00017503953734922026,0.25,0.5,True,core_point,True,1227,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,8.854137586925906e-09,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.77089429006,0.800220699980855,116799.77089429006,116799.77089429006,116840.66551645267,116840.66551645267,0.00035000333130464484,0.00035000333130464484,0.008849908539559692,0.0,582.8081265999936,-7.957351501288806,2.284385307431293e-05,116799.77089429006,32185.465762936103,32185.465762936103,84614.30513135396,32240.33630709747,32240.33630709747,32240.33630709747,32240.33630709747,optimal,optimal,0.0,0.0,32240.33630709747,32240.33630709747,True,0.00017503953734922026,0.0,optimal,32240.33630709747,32240.33630709747,0.11990950000472367,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32240.33630709749,54.870544161385624,54.870544161385624,0.0017019222020120879,[],0.0,0,0,0.7286147369022701,False,,scenario_enumeration,1.5288657105592603e-07,0,0.0,0.23549122276446333,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1228,0,1,1,0,False,,1228
1229,2,0.0001,0.0001,joint_error_budget,0.00035000333130464484,False,True,True,0.0001,0.0001,0.0001,0.00017500166565232242,0.00017503953734922026,0.00017500166565232242,0.25,0.5,True,core_point,True,1228,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,8.454892490283115e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.77199667215,0.7990659000352025,116799.77199667215,116799.77199667215,116840.66551645267,116840.66551645267,0.0003499938963867634,0.0003499938963867634,0.0011023820843547583,0.0,583.7404765998945,-7.95756788551284,0.00021638422403342657,116799.77199667215,32185.466865318165,32185.466865318165,84614.305131354,32239.861413875213,32239.861413875213,32239.861413875213,32239.861413875213,optimal,optimal,0.0,0.0,32239.861413875213,32239.861413875213,True,0.00017500166565232242,0.0,optimal,32239.861413875213,32239.861413875213,0.1306329001672566,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32239.861413875216,54.394548557051166,54.394548557051166,0.0016871830762163616,[],0.0,0,0,0.7288199113477258,False,,scenario_enumeration,8.462405043385278e-08,0,0.0,0.2353388949432244,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1229,0,1,1,0,False,,1229
1230,2,0.0001,0.0001,joint_error_budget,0.0003499938963867634,False,True,True,0.0001,0.0001,0.0001,0.0001749969481933817,0.00017500166565232242,0.0001749969481933817,0.25,0.5,True,core_point,True,1229,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,9.328369077057601e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.77199779074,0.807133800117299,116799.77199779074,116799.77199779074,116840.66551645267,116840.66551645267,0.0003499938868131174,0.0003499938868131174,1.1185911716893315e-06,0.0,584.6766277998686,-7.957594842527835,2.6957014995982384e-05,116799.77199779074,32185.46686643673,32185.46686643673,84614.305131354,32239.83648929611,32239.83648929611,32239.83648929611,32239.83648929611,optimal,optimal,0.0,0.0,32239.83648929611,32239.83648929611,True,0.0001749969481933817,0.0,optimal,32239.83648929611,32239.83648929611,0.12572839995846152,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32239.83648929611,54.36962285937989,54.36962285937989,0.0016864112470741297,[],0.0,0,0,0.72903342088626,False,,scenario_enumeration,9.398714530604348e-08,0,0.0,0.23517711786145312,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1230,0,1,1,0,False,,1230
1231,2,0.0001,0.0001,joint_error_budget,0.0003499938868131174,False,True,True,0.0001,0.0001,0.0001,0.0001749969434065587,0.0001749969481933817,0.0001749969434065587,0.25,0.5,True,core_point,True,1230,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,9.321775725862964e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.77210675072,0.8190347999334335,116799.77210675072,116799.77210675072,116840.66551645267,116840.66551645267,0.00034999295426123343,0.00034999295426123343,0.00010895998275373131,0.0,585.6198279999662,-7.9575948698815875,2.7353751778123248e-08,116799.77210675072,32185.466975396776,32185.466975396776,84614.30513135396,32239.74919301385,32239.74919301385,32239.74919301385,32239.74919301385,optimal,optimal,0.0,0.0,32239.74919301385,32239.74919301385,True,0.0001749969434065587,0.0,optimal,32239.74919301385,32239.74919301385,0.12168590002693236,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32239.74919301388,54.282217617103015,54.282217617103015,0.0016837047116007211,[],0.0,0,0,0.729257834881526,False,,scenario_enumeration,9.329326776758731e-08,0,0.0,0.23500613609237547,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1231,0,1,1,0,False,,1231
1232,2,0.0001,0.0001,joint_error_budget,0.00034999295426123343,False,True,True,0.0001,0.0001,0.0001,0.00017499647713061672,0.0001749969434065587,0.00017499647713061672,0.25,0.5,True,core_point,True,1231,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,8.615058930631503e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.77210781956,0.7628983999602497,116799.77210781956,116799.77210781956,116840.66551645267,116840.66551645267,0.0003499929451134066,0.0003499929451134066,1.0688381735235453e-06,0.0,586.4976734998636,-7.95759753436563,2.664484042378144e-06,116799.77210781956,32185.466976465636,32185.466976465636,84614.30513135395,32239.724370168613,32239.724370168613,32239.724370168613,32239.724370168613,optimal,optimal,0.0,0.0,32239.724370168613,32239.724370168613,True,0.00017499647713061672,0.0,optimal,32239.724370168613,32239.724370168613,0.11268229992128909,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32239.72437016864,54.25739370300289,54.25739370300289,0.0016829360288578385,[],0.0,0,0,0.7294670917813397,False,,scenario_enumeration,9.415063555651827e-08,0,0.0,0.23484651674490845,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1232,0,1,1,0,False,,1232
1233,2,0.0001,0.0001,joint_error_budget,0.0003499929451134066,False,True,True,0.0001,0.0001,0.0001,0.0001749964725567033,0.00017499647713061672,0.0001749964725567033,0.25,0.5,True,core_point,True,1232,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,1.038982760457337e-08,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.82570926078,0.7835607000160962,116799.82570926078,116799.82570926078,116840.66551645267,116840.66551645267,0.0003495341883870217,0.0003495341883870217,0.05360144122096244,0.0,587.4027056999039,-7.957597560502804,2.613717452730284e-08,116799.82570926078,32185.520577906947,32185.520577906947,84614.30513135385,32231.69084252989,32231.69084252989,32231.69084252989,32231.69084252989,optimal,optimal,0.0,0.0,32231.69084252989,32231.69084252989,True,0.0001749964725567033,0.0,optimal,32231.69084252989,32231.69084252989,0.11959160002879798,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32231.690842529904,46.17026462295689,46.17026462295689,0.0014324493508120573,[],0.0,0,0,0.7296769839241016,False,,scenario_enumeration,8.615974033514114e-08,0,0.0,0.2346882188986245,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1233,0,1,1,0,False,,1233
1234,2,0.0001,0.0001,joint_error_budget,0.0003495341883870217,False,True,True,0.0001,0.0001,0.0001,0.00017476709419351086,0.0001749964725567033,0.00017476709419351086,0.25,0.5,True,core_point,True,1233,,False,global_gap_too_small,,0.0,,,0.0,,False,,,,,,False,,False,False,,component_disabled,4.5986873958839e-07,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,116799.82571615436,0.7552060999441892,116799.82571615436,116799.82571615436,116840.66551645267,116840.66551645267,0.0003495341293872128,0.0003495341293872128,6.89357693772763e-06,0.0,588.2878223999869,-7.958909180224709,0.0013116197219046025,116799.82571615436,32185.520584800426,32185.520584800426,84614.30513135393,32231.680003840203,32231.680003840203,32231.680003840203,32231.680003840203,optimal,optimal,0.0,0.0,32231.680003840203,32231.680003840203,True,0.00017476709419351086,0.0,optimal,32231.680003840203,32231.680003840203,0.1250829000491649,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,32231.680003840214,46.15941903978819,46.15941903978819,0.0014321133442094414,[],0.0,0,0,0.7298629795881895,False,,scenario_enumeration,4.693069564492509e-07,0,0.0,0.23454779481807883,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,1234,0,1,1,0,False,,1234
