iteration,elapsed_time,lower_bound,upper_bound,gap,master_time,subproblem_time,core_point_stage1_runtime,core_point_stage2_runtime,cuts_added_total,adversarial_pattern
1263,613.7513526000548,116799.83119523042,116840.66551645267,0.0003494872358160566,0.7888543999288231,0.12090650014579296,0.0,0.0,1263,"[[2, 7], [11, 0]]"
1264,614.8143988000229,116799.83120047276,116840.66551645267,0.00034948719094861266,0.9244562999811023,0.1361547999549657,0.0,0.0,1264,"[[2, 7], [11, 0]]"
1265,615.9076062000822,116799.83120739834,116840.66551645267,0.0003494871316749294,0.9621173001360148,0.12864989996887743,0.0,0.0,1265,"[[2, 7], [11, 0]]"
1266,616.9349114000797,116799.83735310998,116840.66551645267,0.0003494345325938492,0.9115617000497878,0.11337419995106757,0.0,0.0,1266,"[[2, 7], [11, 0]]"
1267,617.9741794001311,116799.83785671077,116840.66551645267,0.0003494302224438592,0.9118611000012606,0.12504239985719323,0.0,0.0,1267,"[[2, 7], [11, 0]]"
1268,618.9299771001097,116799.84718358784,116840.66551645267,0.0003493503968366425,0.8021882001776248,0.1509883999824524,0.0,0.0,1268,"[[2, 7], [11, 0]]"
1269,619.9470643000677,116799.84722491293,116840.66551645267,0.00034935004314915147,0.8451656999532133,0.16925909998826683,0.0,0.0,1269,"[[2, 7], [11, 0]]"
1270,621.1413601001259,116799.84766447831,116840.66551645267,0.0003493462810567375,1.0556960999965668,0.13635020004585385,0.0,0.0,1270,"[[2, 7], [11, 0]]"
1271,622.128475200152,116799.84766647118,116840.66551645267,0.0003493462640004307,0.8597238999791443,0.1250173000153154,0.0,0.0,1271,"[[2, 7], [11, 0]]"
1272,623.1044342999812,116799.84770584141,116840.66551645267,0.00034934592704381046,0.833913599839434,0.13963929982855916,0.0,0.0,1272,"[[2, 7], [11, 0]]"
1273,624.1112443001475,116799.847707821,116840.66551645267,0.00034934591010121323,0.8871054998598993,0.1172151998616755,0.0,0.0,1273,"[[2, 7], [11, 0]]"
1274,625.143642200157,116799.85229341383,116840.66551645267,0.0003493066635528252,0.9038668998982757,0.12599430000409484,0.0,0.0,1274,"[[2, 7], [11, 0]]"
1275,626.1142796999775,116799.85232837326,116840.66551645267,0.00034930636434677667,0.8423282001167536,0.12581920018419623,0.0,0.0,1275,"[[2, 7], [11, 0]]"
1276,627.1161963001359,116799.8546523523,116840.66551645267,0.00034928647419105586,0.8676833000499755,0.1318697000388056,0.0,0.0,1276,"[[2, 7], [11, 0]]"
1277,628.0398488000501,116799.85465252801,116840.66551645267,0.00034928647268717556,0.7919807001017034,0.12915319995954633,0.0,0.0,1277,"[[2, 7], [11, 0]]"
1278,629.0220705999527,116799.85468372513,116840.66551645267,0.00034928620568147747,0.8510789000429213,0.12850390002131462,0.0,0.0,1278,"[[2, 7], [11, 0]]"
1279,629.9914152000565,116799.85468389341,116840.66551645267,0.0003492862042412396,0.8359693998936564,0.12992520001716912,0.0,0.0,1279,"[[2, 7], [11, 0]]"
1280,630.9932602001354,116799.85529496789,116840.66551645267,0.00034928097426013805,0.8521801999304444,0.14636139990761876,0.0,0.0,1280,"[[2, 7], [11, 0]]"
1281,632.0272359000519,116799.86647750912,116840.66551645267,0.00034918526664685153,0.8764837998896837,0.15472309989854693,0.0,0.0,1281,"[[0, 6], [11, 0]]"
1282,632.9248045000713,116799.86649175262,116840.66551645267,0.00034918514474150395,0.7592259999364614,0.13427209993824363,0.0,0.0,1282,"[[0, 6], [11, 0]]"
1283,633.8559227001388,116799.87156386196,116840.66551645267,0.0003491417342617656,0.8108367999084294,0.11796719999983907,0.0,0.0,1283,"[[0, 6], [11, 0]]"
1284,634.8105169001501,116799.8716116279,116840.66551645267,0.0003491413254491837,0.8307390999980271,0.12137569999322295,0.0,0.0,1284,"[[0, 6], [11, 0]]"
1285,635.734229600057,116799.9044355792,116840.66551645267,0.0003488603962781743,0.8022862998768687,0.1189051999244839,0.0,0.0,1285,"[[2, 7], [11, 0]]"
1286,636.6622192999348,116799.90445805207,116840.66551645267,0.00034886020394041386,0.7987148000393063,0.12411790015175939,0.0,0.0,1286,"[[2, 7], [11, 0]]"
1287,637.5753832999617,116799.90446923008,116840.66551645267,0.00034886010827158163,0.7960613998584449,0.11481850012205541,0.0,0.0,1287,"[[2, 7], [11, 0]]"
1288,638.4842991000041,116799.9044917108,116840.66551645267,0.00034885991586669143,0.797870900016278,0.10834689997136593,0.0,0.0,1288,"[[2, 7], [11, 0]]"
1289,639.3980304000434,116799.90475122037,116840.66551645267,0.0003488576948114543,0.7800777999218553,0.1312009000685066,0.0,0.0,1289,"[[7, 1], [11, 0]]"
1290,640.3257252001204,116799.90477697851,116840.66551645267,0.0003488574743561761,0.7801928999833763,0.14323450019583106,0.0,0.0,1290,"[[7, 1], [11, 0]]"
1291,641.2764880000614,116799.90478571261,116840.66551645267,0.0003488573996039215,0.8130763999652117,0.13519930001348257,0.0,0.0,1291,"[[7, 1], [11, 0]]"
1292,642.2489599999972,116799.90481145725,116840.66551645267,0.00034885717926422103,0.8178802998736501,0.15160909993574023,0.0,0.0,1292,"[[7, 1], [11, 0]]"
1293,643.231534200022,116799.90495562917,116840.66551645267,0.00034885594534518453,0.8289677000138909,0.15093830018304288,0.0,0.0,1293,"[[7, 1], [11, 0]]"
1294,644.1479329001158,116799.90498142032,116840.66551645267,0.0003488557246074384,0.7990192999131978,0.11489810002967715,0.0,0.0,1294,"[[2, 7], [11, 0]]"
1295,645.0841683000326,116799.90498929509,116840.66551645267,0.00034885565720993694,0.8164534999523312,0.11731239990331233,0.0,0.0,1295,"[[2, 7], [11, 0]]"
1296,646.003624400124,116799.90501509618,116840.66551645267,0.0003488554363870021,0.8031965000554919,0.1138047999702394,0.0,0.0,1296,"[[2, 7], [11, 0]]"
1297,646.8911415999755,116799.90644110701,116840.66551645267,0.0003488432316394267,0.7748676999472082,0.11028650007210672,0.0,0.0,1297,"[[2, 7], [11, 0]]"
1298,647.8054273000453,116799.9064635537,116840.66551645267,0.00034884303952572264,0.7970312000252306,0.11476130015216768,0.0,0.0,1298,"[[2, 7], [11, 0]]"
1299,648.7309211001266,116799.9064754257,116840.66551645267,0.0003488429379173416,0.798630699981004,0.12447689985856414,0.0,0.0,1299,"[[2, 7], [11, 0]]"
1300,649.687737399945,116799.90649787674,116840.66551645267,0.0003488427457663986,0.8387850001454353,0.1156188000459224,0.0,0.0,1300,"[[2, 7], [11, 0]]"
1301,650.6588515001349,116799.90678805803,116840.66551645267,0.0003488402622022834,0.8582162000238895,0.11045320006087422,0.0,0.0,1301,"[[7, 1], [11, 0]]"
1302,651.614873399958,116799.90682301007,116840.66551645267,0.0003488399630595037,0.8332761998753995,0.12000459991395473,0.0,0.0,1302,"[[7, 1], [11, 0]]"
1303,652.614327599993,116799.93310389481,116840.66551645267,0.00034861503379680887,0.8691777000203729,0.12790820002555847,0.0,0.0,1303,"[[0, 6], [11, 0]]"
1304,653.6034991000779,116799.93310452727,116840.66551645267,0.0003486150283838361,0.8701172000728548,0.11695179995149374,0.0,0.0,1304,"[[0, 6], [11, 0]]"
1305,654.5789210000075,116799.93311096425,116840.66551645267,0.0003486149732918742,0.7957897000014782,0.17504299990832806,0.0,0.0,1305,"[[0, 6], [11, 0]]"
1306,655.5244474001229,116799.93311159537,116840.66551645267,0.00034861496789035957,0.8202784999739379,0.1228519999422133,0.0,0.0,1306,"[[0, 6], [11, 0]]"
1307,656.4249760000966,116799.93314311195,116840.66551645267,0.0003486146981505261,0.7747013999614865,0.12340119993314147,0.0,0.0,1307,"[[0, 6], [11, 0]]"
1308,657.3670042001177,116799.93314373825,116840.66551645267,0.00034861469279023584,0.7978337001986802,0.14161719987168908,0.0,0.0,1308,"[[0, 6], [11, 0]]"
1309,658.3147921999916,116799.9331463365,116840.66551645267,0.00034861467055273445,0.7808727000374347,0.16145780007354915,0.0,0.0,1309,"[[0, 6], [11, 0]]"
1310,659.2720890000928,116799.93314696374,116840.66551645267,0.0003486146651843488,0.830351599957794,0.12441910011693835,0.0,0.0,1310,"[[0, 6], [11, 0]]"
1311,660.2107051999774,116799.93315021307,116840.66551645267,0.0003486146373744571,0.8049406998325139,0.13121849996969104,0.0,0.0,1311,"[[0, 6], [11, 0]]"
1312,661.1535780001432,116799.93315083695,116840.66551645267,0.0003486146320348413,0.8145660001318902,0.12408369989134371,0.0,0.0,1312,"[[0, 6], [11, 0]]"
1313,662.1435897001065,116799.93315453138,116840.66551645267,0.0003486146004154931,0.848795099882409,0.1387199000455439,0.0,0.0,1313,"[[0, 6], [11, 0]]"
1314,663.1075135001447,116799.93319487592,116840.66551645267,0.0003486142551200901,0.7977894998621196,0.16359040001407266,0.0,0.0,1314,"[[0, 6], [11, 0]]"
1315,664.1187054000329,116799.93319728423,116840.66551645267,0.0003486142345081494,0.8441735999658704,0.16253859992139041,0.0,0.0,1315,"[[0, 6], [11, 0]]"
1316,665.0391677999869,116799.93319789521,116840.66551645267,0.00034861422927900504,0.7949681000318378,0.12310149986296892,0.0,0.0,1316,"[[0, 6], [11, 0]]"
1317,665.9754296001047,116799.9346903702,116840.66551645267,0.00034860145568705187,0.8093329998664558,0.1243932000361383,0.0,0.0,1317,"[[2, 7], [11, 0]]"
1318,666.8968921001069,116799.93469054616,116840.66551645267,0.0003486014541810543,0.7867364000994712,0.13227679999545217,0.0,0.0,1318,"[[2, 7], [11, 0]]"
1319,667.8249501001555,116799.93469692179,116840.66551645267,0.0003486013996141739,0.800458500161767,0.1251402001362294,0.0,0.0,1319,"[[2, 7], [11, 0]]"
1320,668.7843730000313,116799.93469709597,116840.66551645267,0.0003486013981233708,0.821862299926579,0.13505459995940328,0.0,0.0,1320,"[[2, 7], [11, 0]]"
1321,669.69801250007,116799.93471528016,116840.66551645267,0.00034860124249100084,0.7829460999928415,0.1284692999906838,0.0,0.0,1321,"[[2, 7], [11, 0]]"
1322,670.7491391000804,116799.9347154497,116840.66551645267,0.0003486012410400521,0.9058429999276996,0.14123020018450916,0.0,0.0,1322,"[[2, 7], [11, 0]]"
1323,671.7822561999783,116799.93472081589,116840.66551645267,0.00034860119511260606,0.8942553999368101,0.13658159994520247,0.0,0.0,1323,"[[2, 7], [11, 0]]"
1324,672.736925000092,116799.93472098402,116840.66551645267,0.0003486011936736137,0.7935802000574768,0.15832209982909262,0.0,0.0,1324,"[[2, 7], [11, 0]]"
1325,673.7876667000819,116799.93472181019,116840.66551645267,0.0003486011866026985,0.9016247999388725,0.14418999990448356,0.0,0.0,1325,"[[2, 7], [11, 0]]"
1326,674.7605759000871,116799.93472197809,116840.66551645267,0.00034860118516569883,0.8507604000624269,0.11976579995825887,0.0,0.0,1326,"[[2, 7], [11, 0]]"
1327,675.709852,116799.93472734521,116840.66551645267,0.0003486011392302819,0.786526900017634,0.1602130001410842,0.0,0.0,1327,"[[2, 7], [11, 0]]"
1328,676.6363297000062,116799.93472751163,116840.66551645267,0.0003486011378059858,0.7847604001872241,0.1363444000016898,0.0,0.0,1328,"[[2, 7], [11, 0]]"
1329,677.5572176000569,116799.94075466454,116840.66551645267,0.0003485495534292562,0.7915966999717057,0.12683099997229874,0.0,0.0,1329,"[[0, 6], [11, 0]]"
1330,678.4631060999818,116799.94080225338,116840.66551645267,0.0003485491461323864,0.772706399904564,0.13066900009289384,0.0,0.0,1330,"[[0, 6], [11, 0]]"
1331,679.3942850001622,116799.94082848332,116840.66551645267,0.0003485489216391117,0.8051193999126554,0.12145010009407997,0.0,0.0,1331,"[[0, 6], [11, 0]]"
1332,680.2988434999716,116799.9408677526,116840.66551645267,0.00034854858554658443,0.779421400045976,0.12276630010455847,0.0,0.0,1332,"[[0, 6], [11, 0]]"
1333,681.25604690006,116799.94261925349,116840.66551645267,0.00034853359503889467,0.7962630998808891,0.15834600012749434,0.0,0.0,1333,"[[0, 6], [11, 0]]"
1334,682.199135400122,116799.96202551607,116840.66551645267,0.00034836750335758075,0.8022791999392211,0.1361074000597,0.0,0.0,1334,"[[7, 1], [11, 0]]"
1335,683.1198279000819,116799.96206250554,116840.66551645267,0.00034836718677713763,0.7854643000755459,0.13273250008933246,0.0,0.0,1335,"[[0, 6], [11, 0]]"
1336,684.1638845000416,116799.9625110707,116840.66551645267,0.00034836334765865184,0.9114178998861462,0.12997860019095242,0.0,0.0,1336,"[[0, 6], [11, 0]]"
1337,685.2225448000245,116799.96491504408,116840.66551645267,0.00034834277285815016,0.9193355001043528,0.13665510015562177,0.0,0.0,1337,"[[0, 6], [11, 0]]"
1338,686.325514400145,116799.96714573234,116840.66551645267,0.00034832368114679857,0.9593864001799375,0.1365127998869866,0.0,0.0,1338,"[[0, 6], [11, 0]]"
1339,687.3959003000055,116799.96847510958,116840.66551645267,0.00034831230345368545,0.9492076002061367,0.11864940007217228,0.0,0.0,1339,"[[0, 6], [11, 0]]"
1340,688.4469101000577,116799.9688624636,116840.66551645267,0.0003483089882207175,0.9307579998858273,0.11774930008687079,0.0,0.0,1340,"[[7, 1], [11, 0]]"
1341,689.5245783999562,116799.96889126315,116840.66551645267,0.0003483087417350459,0.9571022999007255,0.11534180003218353,0.0,0.0,1341,"[[7, 1], [11, 0]]"
1342,690.6058380000759,116799.97804608548,116840.66551645267,0.0003482303886865789,0.9551711999811232,0.12359729991294444,0.0,0.0,1342,"[[0, 6], [11, 0]]"
1343,691.6946447000373,116799.97804664764,116840.66551645267,0.00034823038387528284,0.9826058999169618,0.10366160003468394,0.0,0.0,1343,"[[0, 6], [11, 0]]"
1344,692.7583137999754,116799.97824293381,116840.66551645267,0.00034822870392788876,0.9321229998022318,0.12737919995561242,0.0,0.0,1344,"[[2, 7], [11, 0]]"
1345,693.7077125001233,116799.97824414412,116840.66551645267,0.00034822869356923586,0.8198239000048488,0.127438300056383,0.0,0.0,1345,"[[2, 7], [11, 0]]"
1346,694.6797573999502,116799.9942851872,116840.66551645267,0.00034809140367095747,0.8250751998275518,0.1443052999675274,0.0,0.0,1346,"[[2, 7], [11, 0]]"
1347,695.6337834999431,116799.99429824989,116840.66551645267,0.00034809129187181017,0.827844199957326,0.1227615000680089,0.0,0.0,1347,"[[2, 7], [11, 0]]"
1348,696.636930000037,116799.99430374116,116840.66551645267,0.00034809124487390026,0.8678888999857008,0.13265369995497167,0.0,0.0,1348,"[[2, 7], [11, 0]]"
1349,697.6658294000663,116799.9943154096,116840.66551645267,0.000348091145007654,0.9023549999110401,0.12375240004621446,0.0,0.0,1349,"[[2, 7], [11, 0]]"
1350,698.6533743001055,116799.99502002119,116840.66551645267,0.0003480851144737617,0.8704562999773771,0.1145288001280278,0.0,0.0,1350,"[[2, 7], [11, 0]]"
1351,699.6197568001226,116799.9950366918,116840.66551645267,0.0003480849717955614,0.8417263000737876,0.11807109997607768,0.0,0.0,1351,"[[2, 7], [11, 0]]"
1352,700.6413207999431,116799.99503850474,116840.66551645267,0.00034808495627925296,0.8710918999277055,0.14769739983603358,0.0,0.0,1352,"[[2, 7], [11, 0]]"
1353,701.594372499967,116799.99505135877,116840.66551645267,0.00034808484626595577,0.8250651000998914,0.1255822000093758,0.0,0.0,1353,"[[2, 7], [11, 0]]"
1354,702.6120885999408,116799.99505324762,116840.66551645267,0.0003480848300998963,0.8902986000757664,0.12471010000444949,0.0,0.0,1354,"[[2, 7], [11, 0]]"
1355,703.6445180000737,116800.00440289809,116840.66551645267,0.00034800480958281676,0.8858107998967171,0.14223240013234317,0.0,0.0,1355,"[[0, 6], [11, 0]]"
1356,704.7368626999669,116800.00440375954,116840.66551645267,0.0003480048022100046,0.9665564999449998,0.12322319997474551,0.0,0.0,1356,"[[0, 6], [11, 0]]"
1357,705.8365553000476,116800.00440375954,116840.66551645267,0.0003480048022100046,0.9805294999387115,0.11679979995824397,0.0,0.0,1357,"[[0, 6], [11, 0]]"
1358,706.8922211001627,116800.00440461718,116840.66551645267,0.0003480047948696987,0.9441552998032421,0.10903870011679828,0.0,0.0,1358,"[[0, 6], [11, 0]]"
1359,707.9929681001231,116800.00441086045,116840.66551645267,0.00034800474143567925,0.9574740000534803,0.13852100004442036,0.0,0.0,1359,"[[0, 6], [11, 0]]"
1360,709.1016677999869,116800.00441172051,116840.66551645267,0.0003480047340746988,0.9526478999760002,0.15351079986430705,0.0,0.0,1360,"[[0, 6], [11, 0]]"
1361,710.1496513001621,116800.00441215326,116840.66551645267,0.00034800473037098104,0.8913008000236005,0.15420739981345832,0.0,0.0,1361,"[[0, 6], [11, 0]]"
1362,711.1096177001018,116800.00441929905,116840.66551645267,0.00034800466921255897,0.8325074999593198,0.12241670000366867,0.0,0.0,1362,"[[0, 6], [11, 0]]"
1363,712.0789010999724,116800.00441929905,116840.66551645267,0.00034800466921255897,0.8478308001067489,0.1187555999495089,0.0,0.0,1363,"[[0, 6], [11, 0]]"
1364,713.1452683000825,116800.00442026622,116840.66551645267,0.0003480046609348032,0.9108483998570591,0.15294050006195903,0.0,0.0,1364,"[[0, 6], [11, 0]]"
1365,714.1400552999694,116800.00442026622,116840.66551645267,0.0003480046609348032,0.8566688001155853,0.13466509990394115,0.0,0.0,1365,"[[0, 6], [11, 0]]"
1366,715.1311850999482,116800.00442026622,116840.66551645267,0.0003480046609348032,0.8682188000530005,0.12047829991206527,0.0,0.0,1366,"[[0, 6], [11, 0]]"
1367,716.1721616000868,116800.0044267993,116840.66551645267,0.00034800460502034644,0.9233395999763161,0.1150427998509258,0.0,0.0,1367,"[[0, 6], [11, 0]]"
1368,717.1769743000623,116800.00442766416,116840.66551645267,0.00034800459761839077,0.8852115999907255,0.11685430002398789,0.0,0.0,1368,"[[0, 6], [11, 0]]"
1369,718.1707717000972,116800.00442766416,116840.66551645267,0.00034800459761839077,0.8551699998788536,0.1332906000316143,0.0,0.0,1369,"[[0, 6], [11, 0]]"
1370,719.1882756999694,116800.00442809823,116840.66551645267,0.0003480045939033394,0.8606445000041276,0.15421249996870756,0.0,0.0,1370,"[[0, 6], [11, 0]]"
1371,720.2272878000513,116800.00442809823,116840.66551645267,0.0003480045939033394,0.8731083001475781,0.1632115999236703,0.0,0.0,1371,"[[0, 6], [11, 0]]"
1372,721.2699033000972,116800.00442809823,116840.66551645267,0.0003480045939033394,0.9144800000358373,0.12326120003126562,0.0,0.0,1372,"[[0, 6], [11, 0]]"
1373,722.3001840000506,116800.00442835435,116840.66551645267,0.00034800459171122365,0.9121826998889446,0.11564900004304945,0.0,0.0,1373,"[[0, 6], [11, 0]]"
1374,723.3248901001643,116800.00444299476,116840.66551645267,0.0003480044664089125,0.9024124999996275,0.11978500010445714,0.0,0.0,1374,"[[0, 6], [11, 0]]"
1375,724.501093900064,116800.00444386122,116840.66551645267,0.00034800445899313236,1.0359487000387162,0.13520219991914928,0.0,0.0,1375,"[[0, 6], [11, 0]]"
1376,725.6705050000455,116800.00444386122,116840.66551645267,0.00034800445899313236,1.0541958999820054,0.11295649991370738,0.0,0.0,1376,"[[0, 6], [11, 0]]"
1377,726.7040953999385,116800.00444429638,116840.66551645267,0.0003480044552687401,0.8768668998964131,0.15402080002240837,0.0,0.0,1377,"[[0, 6], [11, 0]]"
1378,727.6858984001447,116800.00596727716,116840.66551645267,0.00034799142058797045,0.845384200103581,0.13172349985688925,0.0,0.0,1378,"[[0, 6], [11, 0]]"
1379,728.7619137000293,116800.00597226535,116840.66551645267,0.00034799137789570406,0.9194676000624895,0.153914799913764,0.0,0.0,1379,"[[0, 6], [11, 0]]"
1380,729.7573778999504,116800.00597697358,116840.66551645267,0.0003479913375995581,0.8780851999763399,0.11502210004255176,0.0,0.0,1380,"[[0, 6], [11, 0]]"
1381,730.75581410015,116800.00597759339,116840.66551645267,0.0003479913322948149,0.8733624999877065,0.12178670009598136,0.0,0.0,1381,"[[0, 6], [11, 0]]"
1382,731.7350906000938,116800.00597977286,116840.66551645267,0.0003479913136414681,0.8524991001468152,0.12461289996281266,0.0,0.0,1382,"[[0, 6], [11, 0]]"
1383,732.7254725999665,116800.00644190388,116840.66551645267,0.00034798735841731966,0.8697180000599474,0.11814379994757473,0.0,0.0,1383,"[[0, 6], [11, 0]]"
1384,733.7855688999407,116800.00644190388,116840.66551645267,0.00034798735841731966,0.9444417001213878,0.11320709995925426,0.0,0.0,1384,"[[0, 6], [11, 0]]"
1385,734.8223866999615,116800.00644190388,116840.66551645267,0.00034798735841731966,0.9157072999514639,0.11347789992578328,0.0,0.0,1385,"[[0, 6], [11, 0]]"
