actual_price_of_fairness,actual_robust_cost,algorithm_runtime,cut_count,iterations,minimum_weighted_mean_fill_rate,objective_t,penalized_runtime_par2,post_evaluation_wall_runtime,rho,robust_minimum_fill_rate,scale,scenario_count,scientific_status,seed,total_wall_runtime,wgap,wminfr,wwd
0.02499999999999991,18858.063731917122,17.404135399963707,4,5,0.9466183906020821,0.05932376569281436,17.404135399963707,6.619058701209724,0.025,0.9406762343071856,medium_large,15,certified_robust_optimal,172,28.427244901191443,0.05932376569281439,0.9406762343071856,0.024978903136618547
0.02499999999999991,24038.667635952137,14.109506900189444,3,4,0.8693466673709638,0.1311867619972303,14.109506900189444,7.808474998921156,0.025,0.8688132380027697,medium_large,14,certified_robust_optimal,173,26.666787899797782,0.10827142327818595,0.8688132380027697,0.016883766989990723
0.022636602181644427,18767.199190757958,35.7355950998608,9,10,0.98732156488784,0.012678435112160012,35.7355950998608,6.655305099440739,0.025,0.98732156488784,medium_large,20,certified_robust_optimal,174,47.23134209983982,0.012678435112160047,0.98732156488784,0.011493128600032487
0.02499999999999991,17676.15478934723,17.152688999893144,4,5,0.9851765190604265,0.014823480939573537,17.152688999893144,6.764572299318388,0.025,0.9851765190604265,medium_large,15,certified_robust_optimal,175,28.667251798557118,0.01482348093957353,0.9851765190604264,0.013207637331632549
0.025000000000000355,19962.054725410137,18.080356999998912,5,6,0.9222503402224916,0.07774965977750836,18.080356999998912,6.756670801201835,0.025,0.9222503402224916,medium_large,16,certified_robust_optimal,176,29.24470940208994,0.07774965977750836,0.9222503402224912,0.016904037454381404
0.025000000000000133,19113.95272813916,19.251529900124297,5,6,0.9119151752973969,0.0880848247026032,19.251529900124297,6.943776700180024,0.025,0.9119151752973969,medium_large,16,certified_robust_optimal,177,30.995261899428442,0.07053375624159886,0.9119151752973967,0.015928784373934968
0.0250000000000008,22260.678785636184,23.917835999978706,6,7,0.9075278141612396,0.09247218583876043,23.917835999978706,6.815990099916235,0.025,0.9075278141612395,medium_large,17,certified_robust_optimal,178,35.05791789921932,0.09247218583876049,0.9075278141612395,0.017444230928230775
0.025000000000000133,17598.961144879628,16.98131650011055,4,5,0.9699328955880684,0.030067104411931566,16.98131650011055,7.400553299114108,0.025,0.9699328955880684,medium_large,15,certified_robust_optimal,179,29.110903101274744,0.03006710441193161,0.969932895588068,0.019917992060580203
0.049936637702663766,19701.23908129877,20.52083529997617,5,6,0.9649077959927267,0.03509220400727329,20.52083529997617,7.206470201024786,0.05,0.9649077959927267,medium_large,16,certified_robust_optimal,170,32.488466202281415,0.03509220400727331,0.9649077959927267,0.017371815683964842
0.028919449421538124,15775.83787330554,25.03917959984392,6,7,0.9958016054565233,0.004198394543476652,25.03917959984392,10.363337600370869,0.05,0.9958016054565233,medium_large,17,certified_robust_optimal,171,41.29499179916456,0.004198394543476702,0.9958016054565233,0.003778409163183283
