iteration,previous_iteration,elapsed_time,LB,UB,gap,master_runtime,cumulative_cuts,y_hamming,y_hamming_normalized,y_added,y_removed,y_exact_same,unique_y_patterns_to_date,y_pattern,x_l1,x_l2,x_normalized_l1,x_normalized_l2,x_rounded_hash,lb_improvement,gap_reduction,y_cycle_p2,x_cycle_p2,x_return_relative_l1_p2,y_cycle_p3,x_cycle_p3,x_return_relative_l1_p3,y_cycle_p4,x_cycle_p4,x_return_relative_l1_p4,y_cycle_p5,x_cycle_p5,x_return_relative_l1_p5
225,224,32.714233099948615,115955.73751325169,117495.95102789308,0.013108651840060022,0.12047159997746348,225,0,0.0,0,0,True,21,111111111101011,3970.8172582426123,696.1946031215355,0.6881422594299871,0.6010448326226641,b71ac57316cc398f48b6c304f4a6ab370f325ac0a692620dd108b32f8a2fff52,3.3550856021174695,2.855490400108414e-05,False,False,0.2397843511259749,False,False,0.2583115043812671,False,False,0.36700775325363333,False,False,0.31877691654568074
226,225,32.96868379996158,115955.73751325169,117495.95102789308,0.013108651840060022,0.1366177999880165,226,0,0.0,0,0,True,21,111111111101011,3985.2041410905053,782.4667624131192,0.6905983444002011,0.6576221789887582,d1926b37cccb00da4ad442c8318c23740ab93e0669088504664d1d0e65360045,0.0,0.0,False,False,0.6475040679996625,False,False,0.5907218737189252,False,False,0.6166110380882298,False,False,0.5591875079484161
227,226,33.23905520001426,115961.47752891098,117495.95102789308,0.013059798959521786,0.12572000012733042,227,0,0.0,0,0,True,21,111111111101011,5677.995409301495,1058.1711199167778,0.9838846124353714,0.9422983839870375,3197fecc29df507aac5464ada7db4407cb01b051ada7fbb0e7fb492ad9c78f4a,5.740015659292112,4.8852880538236346e-05,False,False,0.9067410530307707,False,False,0.7680190164315281,False,False,0.834703113243971,False,False,0.8664193253391419
228,227,33.503200999926776,115961.47752891098,117495.95102789308,0.013059798959521786,0.12834990001283586,228,0,0.0,0,0,True,21,111111111101011,19.67234208065116,5.458485829302604,0.003409316788887001,0.004363350227598365,7c62c40acdded7d9280d41ad607ca4f01ff941a503d1a1f24afb726d7bba05ef,0.0,0.0,False,False,0.9836458694884649,False,False,0.9076684034620115,False,False,0.7680735112055441,False,False,0.8356326700921494
229,228,33.76301719993353,115961.47752891098,117495.95102789308,0.013059798959521786,0.12661599996499717,229,0,0.0,0,0,True,21,111111111101011,2597.4831690508513,581.8857160046028,0.45015487695999534,0.46547156604468465,22fad712dd00bc169827f77925219f96bc4f921c80425989f8c1fb2727353af6,0.0,0.0,False,False,0.4491262340208574,False,False,0.8708445392944336,False,False,0.7213206902358494,False,False,0.7246427208507853
230,229,34.005671199876815,115961.47752891098,117495.95102789308,0.013059798959521786,0.11927870009094477,230,0,0.0,0,0,True,21,111111111101011,4455.648080320515,919.6456225815122,0.7721747974458238,0.7834810001248274,1bbf5ab34dc23fff10a325b6f18fe9843fa13bf722f34ab75f7273689b4805d2,0.0,0.0,False,False,0.8353231824850721,False,False,0.8352882639492217,False,False,0.813754112929673,False,False,0.7825803783071439
231,230,34.26639040000737,115963.85654634544,117495.95102789308,0.013039551304911998,0.11695789988152683,231,0,0.0,0,0,True,21,111111111101011,5726.081160669011,1093.198060573715,0.992245265970958,0.9751854800807123,b62781c49499fd36c6ada8d6022bde008bfa9b2fde08dcf41ff115bce426d81c,2.379017434461275,2.024765460978753e-05,False,False,1.0984574989376885,False,False,1.0192263929261738,False,False,1.0196604730142946,False,False,0.9422675400942625
232,231,34.544012399856,115987.43158691449,117495.95102789308,0.012838905747658268,0.13807850005105138,232,0,0.0,0,0,True,21,111111111101011,5234.080349354917,925.9588077186016,0.9070917311070288,0.8280677215983369,1e2e402eab6fd7f7776b981052bff69a4be51ae5807fa12937b4ebd0f74e3356,23.575040569048724,0.0002006455572537303,False,False,0.918548862568087,False,False,0.9111250872643522,False,False,0.9695066947369415,False,False,0.96865190566299
233,232,34.80143380002119,115997.01569843986,117495.95102789308,0.012757336030220973,0.12139260000549257,233,0,0.0,0,0,True,21,111111111101011,6789.646257577686,1240.7845140781947,1.1767620020494969,1.1018007768903557,6d1da1dcafef679ff76058e7cda65f377b461f8978718003906506689c2d93e7,9.584111525371554,8.156971743729542e-05,False,False,1.0380919261532122,False,False,1.1239156328367204,False,False,1.0025608525723417,False,False,1.1321024254234568
234,233,35.046840199967846,115997.01569843986,117495.95102789308,0.012757336030220973,0.11963080009445548,234,0,0.0,0,0,True,21,111111111101011,577.5985519845639,135.0991109848029,0.10009303569563455,0.11198425299124184,989ca7b0d965b4a1fecc890b12bdc23e34f5d4fb0112cbd56ec86bb852a91c70,0.0,0.0,False,False,1.175763395264188,False,False,1.0877255812835145,False,False,1.1048052501868677,False,False,1.001454719942466
235,234,35.329594099894166,115998.56648838408,117495.95102789308,0.01274413736311245,0.13238510000519454,235,0,0.0,0,0,True,21,111111111101011,4817.317997395404,837.3388272619667,0.8346088135719604,0.6978409581718179,89e76d1f1caa195f7ca9cdb351eb12c4c303453d089834852a8b7d45dadb8419,1.5507899442163762,1.3198667108521925e-05,False,False,0.809504566508549,False,False,1.3025064759383584,False,False,0.9501860784962459,False,False,1.2951737062642907
236,235,35.564898799872026,115998.56648838408,117495.95102789308,0.01274413736311245,0.11964969988912344,236,0,0.0,0,0,True,21,111111111101011,4718.795467235128,860.4731658206241,0.8173777411817142,0.7113343239646452,67ca756d7ba41e48b8053bf45a71228c47b7789673073583010c81696472a73b,0.0,0.0,False,False,0.8620163004930609,False,False,0.8688287212793399,False,False,1.501119084009544,False,False,1.2533425676619698
237,236,35.796451499918476,115998.56648838408,117495.95102789308,0.01274413736311245,0.12649989989586174,237,0,0.0,0,0,True,21,111111111101011,5522.846121013401,1171.6539254252973,0.9564201342423618,0.9170065216065114,9f48799f03d1adc1d94f96f8e7e2e9e238dea4dd8f7cff636512ae86cd2710da,0.0,0.0,False,False,1.0543148306326546,False,False,1.302001812313647,False,False,1.3176114263957643,False,False,1.2147475018461338
238,237,36.02965679997578,115998.56648838408,117495.95102789308,0.01274413736311245,0.12291250005364418,238,0,0.0,0,0,True,21,111111111101011,646.4418030052215,143.0554541748882,0.11191959953603699,0.12059765382793072,3ba687974f28810081cf5636ab0672222091f10912e8f6fecb429d435df10149,0.0,0.0,False,False,0.9545130682506381,False,False,1.0620022927793173,False,False,1.3046176033922001,False,False,1.3147997516067382
239,238,36.27924669999629,115998.56648838408,117495.95102789308,0.01274413736311245,0.13844709983095527,239,0,0.0,0,0,True,21,111111111101011,2016.4616509898847,379.6846605051733,0.34910028702738144,0.3221732510330503,e7e1064e48c596df0e28df6dc42e117223437b0a51183cc646d1e25c52368229,0.0,0.0,False,False,0.3780392431366426,False,False,0.9206744739099891,False,False,0.968858919855976,False,False,1.2265143532453948
240,239,36.5223453999497,116007.19116830568,117495.95102789308,0.0126707333024095,0.12572010001167655,240,0,0.0,0,0,True,21,111111111101011,4368.723616135734,833.3536718400617,0.7566099212360421,0.6995996790114456,b346cfc89c8b9862c4a5eaef149a69b0a2ad638b2e6cbdf0570d5bc8f53e64b7,8.624679921602365,7.340406070295048e-05,False,False,0.7535868521174038,False,False,0.7726467999895658,False,False,0.8826241022155773,False,False,0.8267613196563882
241,240,36.786119299940765,116007.19116830568,117484.4189811557,0.012573818942637519,0.13172269985079765,241,0,0.0,0,0,True,21,111111111101011,4314.939573845906,912.8792564025118,0.74748606464553,0.7969525317198999,f2451b0d6575546920332c076f9137dec548a9efda266410e453defeef42e9c1,0.0,9.691435977198133e-05,False,False,0.8664516855553894,False,False,0.8226972028733365,False,False,0.84407906937261,False,False,0.9057051924553622
242,241,37.02324220002629,116011.33912440026,117484.4189811557,0.012538512506851859,0.1250792001374066,242,0,0.0,0,0,True,21,111111111101011,4656.765305702107,885.7522906656164,0.8067033482583692,0.7697377645980009,7ec00c3fb70e28f3dc387753c5a97e5661e419691d9f811e24ed119a40c539e7,4.147956094573601,3.530643578565987e-05,False,False,0.7149799133446078,False,False,0.7906725924814242,False,False,0.7167633051916574,False,False,0.730579381875542
243,242,37.27488799998537,116011.33912440026,117484.4189811557,0.012538512506851859,0.12605650001205504,243,0,0.0,0,0,True,21,111111111101011,4517.451286160624,895.4564410215733,0.7827105189711261,0.7810671736676785,23d7f5707f82a9e3fe70cc6176c2a3f66b87c6ebfdcfafb5d200066c514915e2,0.0,0.0,False,False,0.8145727087046,False,False,0.8024673933652369,False,False,1.0478894310698894,False,False,1.1630688944448073
244,243,37.524450100027025,116011.33912440026,117484.4189811557,0.012538512506851859,0.1235632998868823,244,0,0.0,0,0,True,21,111111111101011,3234.4544323744703,589.7408214624162,0.5603382356814189,0.48563383568970325,bedf58a7218cf4b505a99c41870a0f760c4fde659a75664600440977b2117f21,0.0,0.0,False,False,1.0924208103019606,False,False,0.997336627552033,False,False,0.8827956829474504,False,False,1.162185950233281
245,244,37.81322559993714,116012.28608845494,117484.4189811557,0.01253045216946499,0.1347751000430435,245,0,0.0,0,0,True,21,111111111101011,4065.0501601711353,956.9715763900786,0.7042718825676619,0.7756559692566869,896c5a4fa6035524b3e368f4234afd16e51b49ed303a7e1fdc25cf958d47ca0f,0.9469640546885785,8.060337386869149e-06,False,False,0.6832830516883626,False,False,0.9359955506862359,False,False,1.1199320522116103,False,False,0.6922015360081407
246,245,38.06776889995672,116013.25464976067,117484.4189811557,0.012522208001309567,0.14330699993297458,246,0,0.0,0,0,True,21,111111111101011,4978.807509161406,1130.6179114209508,0.8624505494368346,0.9401968154258878,45e98ac3b98e8f2edf1fd6c59d13fd2a17e0a1fed36e56990e0e744543be5d94,0.9685613057226874,8.244168155422879e-06,False,False,0.6145432022382262,False,False,0.7166941778653333,False,False,0.9351128371533952,False,False,0.8812602979752941
247,246,38.305320099927485,116013.25464976067,117484.4189811557,0.012522208001309567,0.12055450002662838,247,2,0.13333333333333333,1,1,False,21,111011111101111,7212.896315413995,1254.6436573512092,1.2470430499224319,0.9955545089276251,9448a7c3e55a5c31bb109dc7bfe7eeb1035fdf59bd39c84fb01c33094799de03,0.0,0.0,False,False,1.2160698053660868,False,False,1.1175291794322209,False,False,1.0688460884521827,False,False,1.0703919621027005
248,247,38.53911249991506,116013.25464976067,117484.4189811557,0.012522208001309567,0.11576720001176,248,0,0.0,0,0,True,21,111011111101111,6284.692457021441,1197.6790925856055,1.0847462752385222,0.8948269318432253,5f57544dffefd3ba7289458e758da1b4c10679dece5e2c3aaa81203c1f46d4a3,0.0,0.0,False,False,1.1073175340202528,False,False,1.1972450718915533,False,False,1.0954990751177838,False,False,1.0871272614498233
249,248,38.80574329989031,116147.01313159143,117484.4189811557,0.01138368697025931,0.12245850008912385,249,0,0.0,0,0,True,21,111011111101111,5153.867439022877,1138.1314264274579,0.889860074932373,0.9368836046306867,269d9680221c64ed22dddbb8d87100d7fbe0dc8aa0e6d94b511ef6218cca820e,133.75848183076596,0.0011385210310502578,False,False,1.0390360424515657,False,False,1.3048472098035753,False,False,1.154853378378476,False,False,1.2271947521754918
250,249,39.04926109989174,116150.72915254427,117484.4189811557,0.01135205706575739,0.1239960000384599,250,2,0.13333333333333333,1,1,False,21,111111111101011,7925.651048128038,1450.4456224200824,1.3709358173807884,1.090901525565791,0ff90bf7740856e9293619741b4fdae4e2ce2a8ad6ae5f5e7271168d62eaf3e5,3.7160209528374253,3.1629904501919576e-05,False,False,1.2151022316206015,False,False,1.061272251145412,True,False,0.7401653694710726,True,False,0.9748844768459058
251,250,39.281446299981326,116150.72915254427,117484.4189811557,0.01135205706575739,0.1027349999640137,251,0,0.0,0,0,True,21,111111111101011,3954.725521877149,806.0644830834107,0.6850064085077533,0.7084931181320386,7c3353514257c632e9ea3de849c22b0c22e992c53f0780bee95a9987615e079b,0.0,0.0,False,False,1.390061873942562,False,False,1.2379192010316358,False,False,1.0822400712397315,False,False,0.6225531537871971
252,251,39.52890529995784,116157.61089480124,117484.4189811557,0.011293481279141176,0.12384960008785129,252,0,0.0,0,0,True,21,111111111101011,3538.2571952255794,722.9084531196082,0.6127902260274817,0.5983276490060103,8e5f5671c55bc54098603ad7aad509dc73867c120c69ae709512fbeb5777200d,6.881742256970028,5.8575786616213085e-05,False,False,0.7693148220599186,False,False,1.3307189469289256,False,False,1.1694546288789955,False,False,1.1028036924330946
253,252,39.76342620002106,116157.61089480124,117484.4189811557,0.011293481279141176,0.11929039983078837,253,0,0.0,0,0,True,21,111111111101011,3914.109604960886,863.58290334299,0.677829745730146,0.7226017598281286,58e57eae7fccfd46191e57df31f6995d3a94fbb0a0474fe30521f45b80b5ab4a,0.0,0.0,False,False,0.8377667245105981,False,False,0.9779988446048682,False,False,1.1465510610873613,False,False,1.0629098129275418
254,253,40.00523619982414,116157.61089480124,117484.4189811557,0.011293481279141176,0.10171870002523065,254,0,0.0,0,0,True,21,111111111101011,4074.805934508533,824.9643422326852,0.7058223997939831,0.6801014223373407,5988fb8d90fa7ce30b52a5052b4dfb2370e711c4785b77673408bf0a5cfd2552,0.0,0.0,False,False,0.6121859646632501,False,False,0.6504558251928539,False,False,0.8129486456231265,False,False,1.1552791950195158
255,254,40.29378379997797,116157.61089480124,117484.4189811557,0.011293481279141176,0.1163113999646157,255,0,0.0,0,0,True,21,111111111101011,5080.786265768055,979.8140460548184,0.8802777357328792,0.8454962566927984,3aa9eb213866d428e0644a7c91b5e2787feb1a69c56d5e6f297b4c86033bb811,0.0,0.0,False,False,0.9353666061083842,False,False,1.0074189843603902,False,False,1.1109617467619042,False,False,0.9493724545915678
256,255,40.55589869990945,116157.96602311329,117484.4189811557,0.011290458509695435,0.1340821001213044,256,0,0.0,0,0,True,21,111111111101011,3968.292912625732,740.699730814068,0.6873036314234798,0.6784696147519632,29862052d93366221c8089e6be3b6c28e11c2ac9519a586d078971b55eeb6024,0.35512831204687245,3.022769445741591e-06,False,False,0.6961382184249436,False,False,0.9544130318863506,False,False,0.9491141326227144,False,False,0.8780336111931525
257,256,40.829096799949184,116157.96602311329,117484.4189811557,0.011290458509695435,0.12712920014746487,257,0,0.0,0,0,True,21,111111111101011,5672.186871420486,983.8713792836045,0.9820989665410625,0.8792879718115565,8f6fcd038bf8f917c7a882d72b8d6f0b317ca7b4afb37853a39a4256524d6e19,0.0,0.0,False,False,0.765036820094382,False,False,1.02094265325188,False,False,0.9244273286944876,False,False,1.0499404913193302
258,257,41.07443579984829,116157.96602311335,117484.4189811557,0.011290458509694939,0.12410890008322895,258,0,0.0,0,0,True,21,111111111101011,1237.3567175559692,249.2796862522409,0.21424437433424673,0.2127322970101006,e53d1634777c158f0dea3e3d686c9280131649ee38999d9b8704d92c628691b0,5.820766091346741e-11,4.961309141293668e-16,False,False,0.9112695177925123,False,False,0.7667879073420837,False,False,0.9708830722276942,False,False,0.8202008310651833
259,258,41.33833820000291,116157.96602311335,117484.4189811557,0.011290458509694939,0.12537750019691885,259,0,0.0,0,0,True,21,111111111101011,4697.223817944368,940.2789598660152,0.8134393573320435,0.8122079138937808,2e1a72cd4efd3bcb17ecc098e7ea1725ae9a296863c22dce04360b398eadef1d,0.0,0.0,False,False,0.7615203800979675,False,False,1.0362198175732211,False,False,0.9265898720420486,False,False,0.9896816112910455
260,259,41.60795179987326,116157.96602311335,117484.4189811557,0.011290458509694939,0.12560220016166568,260,0,0.0,0,0,True,21,111111111101011,5027.997006222808,915.0387061902345,0.8708705570435475,0.8017965025818017,19def9e0ed1ea8c29550063923bfb0a27f52b08efd5435ea19d9c514e376db32,0.0,0.0,False,False,0.9811892387212616,False,False,0.9389833867089035,False,False,0.916037650567514,False,False,1.0627846703751302
261,260,41.8610369998496,116157.96602311335,117456.23152302313,0.011053185370205817,0.1262001998256892,261,0,0.0,0,0,True,21,111111111101011,3711.955605216781,738.5966806519311,0.6429049729651146,0.6346861635599944,5a69a4fafb5dcaaeb53d12a915fed0dc8b0a7a022169362060900de348e4883d,0.0,0.0002372731394891213,False,False,0.8772844612400941,False,False,0.9889273014998028,False,False,0.9111931544033238,False,False,1.0579957517611143
262,261,42.09462390001863,116157.96602311335,117415.26510854272,0.010708139902142061,0.11884230002760887,262,0,0.0,0,0,True,21,111111111101011,5042.201880698667,935.1537699410566,0.8732409223739095,0.8266106663040799,4bd12eb1e374393a23f1116a8fb1cc67a8d8d1d2726e06caaaf438282691aa6d,0.0,0.0003450454680637566,False,False,1.0016892382948286,False,False,0.8868517567823646,False,False,0.9628713698069137,False,False,0.96331377250109
263,262,42.3648327998817,116157.96602311335,117415.26510854272,0.010708139902142061,0.14306800020858645,263,0,0.0,0,0,True,21,111111111101011,2018.312318127558,404.4095674341253,0.3495495190648647,0.3786771088500066,855aa38969d568aee564445fceb1afd684da9a259990b6136dfed8cf9ff7400f,0.0,0.0,False,False,0.8735222719664579,False,False,1.036641415723674,False,False,0.8610608955582543,False,False,0.861382656697422
264,263,42.6265551999677,116157.96602311335,117415.26510854272,0.010708139902142061,0.13670530007220805,264,0,0.0,0,0,True,21,111111111101011,5160.191769693574,965.6109581727821,0.8939711872751134,0.8453197571501184,84419fb2f8bf674823ff7643f82d9a4869cbdc08b4449295b72b562715801078,0.0,0.0,False,False,0.9136869715455992,False,False,0.8275585578305672,False,False,0.6678668412693866,False,False,0.7810018474061904
265,264,42.930109799839556,116157.96602311335,117415.26510854272,0.010708139902142061,0.1387473999056965,265,0,0.0,0,0,True,21,111111111101011,3892.0200832568667,708.8975016319034,0.6741766739471007,0.6220619462831173,00005b7f64e29cdbe5b17405dc93b42ee24dbec9120cc265fb39d042a8abbb9f,0.0,0.0,False,False,0.9862411525544469,False,False,0.7993961901779084,False,False,1.0003586203542887,False,False,0.821784854961723
